CO,POLICYNO,RECTYP,ACTYR,ACTMO,DEPEFFYR,DEPEFFMO,DEPEFFDAY,DEPLDGYR,DEPLDGMO,DEPLDGDAY,DEPAMOUNT,PREMIND
GALIC,7455166,24,2018,6,2018,6,26,2018,6,26,-65.85,S
GALIC,7455191,24,2018,6,2018,6,1,2018,6,1,-35.85,S
GALIC,7455199,24,2018,6,2018,6,23,2018,6,25,-300,S
GALIC,7455205,24,2018,6,2018,6,27,2018,6,27,-238.95,S
GALIC,7455242,24,2018,6,2018,6,1,2018,6,1,-176.78,S
GALIC,7455281,24,2018,6,2018,6,5,2018,6,5,-202.61,S
GALIC,7455328,24,2018,6,2018,6,9,2018,6,11,-138.26,S
GALIC,7455355,24,2018,6,2018,6,9,2018,6,11,-150.82,S
GALIC,7455497,24,2018,6,2018,6,18,2018,6,18,-116.71,S
GALIC,7455499,24,2018,6,2018,6,18,2018,6,18,-136.45,S
GALIC,7455512,24,2018,6,2018,6,18,2018,6,18,-251.36,S
GALIC,7455514,24,2018,6,2018,6,18,2018,6,18,-53.79,S
GALIC,7455518,24,2018,6,2018,6,1,2018,6,1,-129.48,S
GALIC,7455532,24,2018,6,2018,6,1,2018,6,1,-241.2,S
GALIC,7455552,24,2018,6,2018,6,7,2018,6,7,-1680.82,S
GALIC,7455554,24,2018,6,2018,6,6,2018,6,11,-16157.16,S
GALIC,7455587,24,2018,6,2018,6,20,2018,6,20,-1967.57,S
GALIC,7455605,24,2018,6,2018,6,4,2018,6,4,-34.96,S
GALIC,7455622,24,2018,6,2018,6,24,2018,6,25,-630.13,S
GALIC,7455625,24,2018,6,2018,6,15,2018,6,15,-1598.17,S
GALIC,7455641,24,2018,6,2018,6,5,2018,6,5,-41.21,S
GALIC,7455653,24,2018,6,2018,6,25,2018,6,27,-1224.3,S
GALIC,7455665,24,2018,6,2018,6,7,2018,6,7,-52.93,S
GALIC,7455671,24,2018,6,2018,6,1,2018,6,1,-118.44,S
GALIC,7455681,24,2018,6,2018,6,25,2018,6,25,-1874.99,S
GALIC,7455700,24,2018,6,2018,6,1,2018,6,1,-209.95,S
GALIC,7455706,24,2018,6,2018,6,19,2018,6,27,-1092.23,S
GALIC,7455710,24,2018,6,2018,6,8,2018,6,8,-6367.67,S
GALIC,7455716,24,2018,6,2018,6,1,2018,6,1,-41.88,S
GALIC,7455748,24,2018,6,2018,6,1,2018,6,1,-114.66,S
GALIC,7455755,24,2018,6,2018,6,8,2018,6,8,-125.96,S
GALIC,7455761,24,2018,6,2018,6,11,2018,6,11,-104.97,S
GALIC,7455780,24,2018,6,2018,6,15,2018,6,15,-231.26,S
GALIC,7455814,24,2018,6,2018,6,15,2018,6,15,-2000,S
GALIC,7455829,24,2018,6,2018,6,19,2018,6,21,-1284.05,S
GALIC,7455855,24,2018,6,2018,6,21,2018,6,21,-218.28,S
GALIC,7455862,24,2018,6,2018,6,21,2018,6,21,-127.22,S
GALIC,7455893,24,2018,6,2018,6,15,2018,6,15,-1070.12,S
GALIC,7455909,24,2018,6,2018,6,27,2018,6,27,-209.94,S
GALIC,7455925,24,2018,6,2018,6,4,2018,6,6,-1474.69,S
GALIC,7455961,24,2018,6,2018,6,3,2018,6,4,-40.4,S
GALIC,7455971,24,2018,6,2018,6,5,2018,6,5,-179.5,S
GALIC,7455981,24,2018,6,2018,6,1,2018,6,1,-9881.34,S
GALIC,7456025,24,2018,6,2018,6,12,2018,6,12,-115.47,S
GALIC,7456046,24,2018,6,2018,6,12,2018,6,12,-104.97,S
GALIC,7456081,24,2018,6,2018,6,1,2018,6,1,-2341.66,S
GALIC,7456138,24,2018,6,2018,6,1,2018,6,1,-460.24,S
GALIC,7456146,24,2018,6,2018,6,25,2018,6,25,-167.95,S
GALIC,7456158,24,2018,6,2018,6,3,2018,6,4,-171.23,S
GALIC,7456191,24,2018,6,2018,6,1,2018,6,1,-11251.14,S
GALIC,7456292,24,2018,6,2018,6,1,2018,6,1,-473,S
GALIC,7456336,24,2018,6,2018,6,27,2018,6,27,-12475.13,S
GALIC,7456351,24,2018,6,2018,6,9,2018,6,11,-23.54,S
GALIC,7456365,24,2018,6,2018,6,15,2018,6,15,-233.82,S
GALIC,7456376,24,2018,6,2018,6,13,2018,6,13,-75.58,S
GALIC,7456431,24,2018,6,2018,6,17,2018,6,18,-20.99,S
GALIC,7456449,24,2018,6,2018,6,1,2018,6,1,-375,S
GALIC,7456488,24,2018,6,2018,6,9,2018,6,11,-158.08,S
GALIC,7456509,24,2018,6,2018,6,25,2018,6,27,-2083.33,S
GALIC,7456509,24,2018,6,2018,6,4,2018,6,18,0,S
GALIC,7456509,24,2018,6,2018,6,4,2018,6,8,-8334.14,S
GALIC,7456510,24,2018,6,2018,6,23,2018,6,25,-204.51,S
GALIC,7456575,24,2018,6,2018,6,12,2018,6,12,-1195.76,S
GALIC,7456594,24,2018,6,2018,6,1,2018,6,1,-551.14,S
GALIC,7456628,24,2018,6,2018,6,15,2018,6,15,-1527.16,S
GALIC,7456682,24,2018,6,2018,6,27,2018,6,29,19702.08,S
GALIC,7456682,24,2018,6,2018,6,27,2018,6,27,-19702.08,S
GALIC,7456730,24,2018,6,2018,6,13,2018,6,13,-56.33,S
GALIC,7456733,24,2018,6,2018,6,5,2018,6,5,-145,S
GALIC,7456734,24,2018,6,2018,6,15,2018,6,15,-106.89,S
GALIC,7456740,24,2018,6,2018,6,6,2018,6,11,-3969.73,S
GALIC,7456759,24,2018,6,2018,6,19,2018,6,19,-197.56,S
GALIC,7456787,24,2018,6,2018,6,20,2018,6,20,-246.84,S
GALIC,7456865,24,2018,6,2018,6,5,2018,6,5,-500,S
GALIC,7456886,24,2018,6,2018,6,27,2018,6,27,-457.63,S
GALIC,7456906,24,2018,6,2018,6,7,2018,6,7,-3770.84,S
GALIC,7457005,24,2018,6,2018,6,15,2018,6,15,-2494.03,S
GALIC,7457039,24,2018,6,2018,6,18,2018,6,18,-312.41,S
GALIC,7457074,24,2018,6,2018,6,5,2018,6,5,-239.03,S
GALIC,7457076,24,2018,6,2018,6,1,2018,6,1,-31.96,S
GALIC,7457091,24,2018,6,2018,6,5,2018,6,5,-152.95,S
GALIC,7457121,24,2018,6,2018,6,12,2018,6,12,-95.51,S
GALIC,7457134,24,2018,6,2018,6,15,2018,6,15,-3064.08,S
GALIC,7457167,24,2018,6,2018,6,16,2018,6,18,-99.01,S
GALIC,7457313,24,2018,6,2018,6,5,2018,6,5,-100,S
GALIC,7457315,24,2018,6,2018,6,1,2018,6,1,-42.08,S
GALIC,7457321,24,2018,6,2018,6,27,2018,6,27,-30.38,S
GALIC,7457351,24,2018,6,2018,6,11,2018,6,11,-316,S
GALIC,7457359,24,2018,6,2018,6,7,2018,6,8,-21871.48,S
GALIC,7457359,24,2018,6,2018,6,1,2018,6,1,-691.48,S
GALIC,7457367,24,2018,6,2018,6,11,2018,6,11,-177.73,S
GALIC,7457389,24,2018,6,2018,6,7,2018,6,7,-932.09,S
GALIC,7457405,24,2018,6,2018,6,8,2018,6,8,-200,S
GALIC,7457450,24,2018,6,2018,6,24,2018,6,25,-118.48,S
GALIC,7457484,24,2018,6,2018,6,16,2018,6,18,-115.75,S
GALIC,7457504,24,2018,6,2018,6,14,2018,6,14,-5123.79,S
GALIC,7457504,24,2018,6,2018,6,1,2018,6,5,-1000,S
GALIC,7457517,24,2018,6,2018,6,19,2018,6,20,-4687.49,S
GALIC,7457565,24,2018,6,2018,6,15,2018,6,15,-78.99,S
GALIC,7457611,24,2018,6,2018,6,22,2018,6,22,-99,S
GALIC,7457612,24,2018,6,2018,6,22,2018,6,22,-718.82,S
GALIC,7457627,24,2018,6,2018,6,24,2018,6,25,-39.5,S
GALIC,7457648,24,2018,6,2018,6,15,2018,6,15,-884.28,S
GALIC,7457663,24,2018,6,2018,6,23,2018,6,25,-390.7,S
GALIC,7457699,24,2018,6,2018,6,21,2018,6,21,-136,S
GALIC,7457708,24,2018,6,2018,6,6,2018,6,6,-419.88,S
GALIC,7457714,24,2018,6,2018,6,6,2018,6,6,-205.79,S
GALIC,7457741,24,2018,6,2018,6,27,2018,6,27,-244.79,S
GALIC,7457784,24,2018,6,2018,6,13,2018,6,13,-20.58,S
GALIC,7457785,24,2018,6,2018,6,26,2018,6,28,-5811.06,S
GALIC,7457790,24,2018,6,2018,6,1,2018,6,1,-215.21,S
GALIC,7457792,24,2018,6,2018,6,24,2018,6,25,-968.01,S
GALIC,7457818,24,2018,6,2018,6,15,2018,6,15,-102.89,S
GALIC,7457826,24,2018,6,2018,6,26,2018,6,26,-416.66,S
GALIC,7457826,24,2018,6,2018,6,11,2018,6,14,-757.33,S
GALIC,7457864,24,2018,6,2018,6,27,2018,6,27,-951.97,S
GALIC,7457882,24,2018,6,2018,6,25,2018,6,25,-102.89,S
GALIC,7457900,24,2018,6,2018,6,17,2018,6,18,-1000,S
GALIC,7457911,24,2018,6,2018,6,21,2018,6,25,-3157.14,S
GALIC,7457964,24,2018,6,2018,6,27,2018,6,27,-127.04,S
GALIC,7457970,24,2018,6,2018,6,5,2018,6,5,-69.91,S
GALIC,7457972,24,2018,6,2018,6,25,2018,6,25,-146.3,S
GALIC,7458065,24,2018,6,2018,6,27,2018,6,27,-350,S
GALIC,7458070,24,2018,6,2018,6,15,2018,6,15,-1940.87,S
GALIC,7458081,24,2018,6,2018,6,14,2018,6,14,-203.88,S
GALIC,7458103,24,2018,6,2018,6,15,2018,6,15,-102.89,S
GALIC,7458112,24,2018,6,2018,6,18,2018,6,18,-210.16,S
GALIC,7458117,24,2018,6,2018,6,18,2018,6,18,-102.89,S
GALIC,7458180,24,2018,6,2018,6,1,2018,6,1,-768.2,S
GALIC,7458191,24,2018,6,2018,6,26,2018,6,26,-102.89,S
GALIC,7458259,24,2018,6,2018,6,27,2018,6,27,-289.88,S
GALIC,7458283,24,2018,6,2018,6,2,2018,6,4,-125,S
GALIC,7458303,24,2018,6,2018,6,6,2018,6,6,-270,S
GALIC,7458316,24,2018,6,2018,6,3,2018,6,4,-209.94,S
GALIC,7458359,24,2018,6,2018,6,15,2018,6,15,-280,S
GALIC,7458367,24,2018,6,2018,6,21,2018,6,21,-2800,S
GALIC,7458400,24,2018,6,2018,6,7,2018,6,7,-191.27,S
GALIC,7458423,24,2018,6,2018,6,18,2018,6,18,-743.88,S
GALIC,7458447,24,2018,6,2018,6,7,2018,6,7,-171.47,S
GALIC,7458455,24,2018,6,2018,6,19,2018,6,19,-167.65,S
GALIC,7458475,24,2018,6,2018,6,19,2018,6,19,-1100,S
GALIC,7458486,24,2018,6,2018,6,19,2018,6,19,-314.91,S
GALIC,7458524,24,2018,6,2018,6,22,2018,6,22,-70.3,S
GALIC,7458543,24,2018,6,2018,6,18,2018,6,18,-200,S
GALIC,7458559,24,2018,6,2018,6,4,2018,6,7,-1013.38,S
GALIC,7458582,24,2018,6,2018,6,26,2018,6,26,-2505.77,S
GALIC,7458587,24,2018,6,2018,6,1,2018,6,1,-500,S
GALIC,7458588,24,2018,6,2018,6,4,2018,6,4,-3790.02,S
GALIC,7458610,24,2018,6,2018,6,2,2018,6,4,-67.57,S
GALIC,7458614,24,2018,6,2018,6,6,2018,6,6,-10547.36,S
GALIC,7458622,24,2018,6,2018,6,3,2018,6,4,-52.25,S
GALIC,7458631,24,2018,6,2018,6,3,2018,6,4,-182.25,S
GALIC,7458641,24,2018,6,2018,6,1,2018,6,1,-572.79,S
GALIC,7458643,24,2018,6,2018,6,6,2018,6,6,-209.94,S
GALIC,7458657,24,2018,6,2018,6,1,2018,6,1,-1770.87,S
GALIC,7458662,24,2018,6,2018,6,9,2018,6,11,-106,S
GALIC,7458665,24,2018,6,2018,6,8,2018,6,8,-94.75,S
GALIC,7458684,24,2018,6,2018,6,25,2018,6,25,-91.8,S
GALIC,7458696,24,2018,6,2018,6,4,2018,6,5,-15285.55,S
GALIC,7458697,24,2018,6,2018,6,10,2018,6,11,-450,S
GALIC,7458734,24,2018,6,2018,6,26,2018,6,26,-7001.37,S
GALIC,7458735,24,2018,6,2018,6,20,2018,6,22,-7814.74,S
GALIC,7458767,24,2018,6,2018,6,21,2018,6,21,-314.91,S
GALIC,7458768,24,2018,6,2018,6,21,2018,6,21,-29.65,S
GALIC,7458845,24,2018,6,2018,6,6,2018,6,6,-263.51,S
GALIC,7458850,24,2018,6,2018,6,5,2018,6,5,-514.91,S
GALIC,7458858,24,2018,6,2018,6,1,2018,6,1,-605,S
GALIC,7458859,24,2018,6,2018,6,27,2018,6,27,-176.89,S
GALIC,7458870,24,2018,6,2018,6,10,2018,6,11,-1100,S
GALIC,7458922,24,2018,6,2018,6,29,2018,6,29,-5781,S
GALIC,7458978,24,2018,6,2018,6,25,2018,6,25,-410.87,S
GALIC,7458983,24,2018,6,2018,6,1,2018,6,1,-2151.69,S
GALIC,7458986,24,2018,6,2018,6,25,2018,6,25,-3367.86,S
GALIC,7459004,24,2018,6,2018,6,15,2018,6,15,-2475.98,S
GALIC,7459009,24,2018,6,2018,6,26,2018,6,26,-981.57,S
GALIC,7459016,24,2018,6,2018,6,24,2018,6,25,-122.95,S
GALIC,7459111,24,2018,6,2018,6,2,2018,6,4,-230.67,S
GALIC,7459151,24,2018,6,2018,6,5,2018,6,5,-90.69,S
GALIC,7459184,24,2018,6,2018,6,15,2018,6,15,-523.74,S
GALIC,7459200,24,2018,6,2018,6,9,2018,6,11,-230.67,S
GALIC,7459203,24,2018,6,2018,6,25,2018,6,25,-112.72,S
GALIC,7459206,24,2018,6,2018,6,25,2018,6,25,-1000,S
GALIC,7459279,24,2018,6,2018,6,26,2018,6,26,-2500,S
GALIC,7459280,24,2018,6,2018,6,17,2018,6,18,-45.31,S
GALIC,7459288,24,2018,6,2018,6,17,2018,6,18,-46.23,S
GALIC,7459306,24,2018,6,2018,6,22,2018,6,26,-3750,S
GALIC,7459309,24,2018,6,2018,6,21,2018,6,25,-3750,S
GALIC,7459329,24,2018,6,2018,6,24,2018,6,25,-208.4,S
GALIC,7459336,24,2018,6,2018,6,1,2018,6,1,-327.96,S
GALIC,7459342,24,2018,6,2018,6,22,2018,6,22,-181.24,S
GALIC,7459360,24,2018,6,2018,6,23,2018,6,25,-95.15,S
GALIC,7459408,24,2018,6,2018,6,22,2018,6,22,-536.82,S
GALIC,7459409,24,2018,6,2018,6,27,2018,6,27,-4139.16,S
GALIC,7459467,24,2018,6,2018,6,27,2018,6,27,-3766.47,S
GALIC,7459502,24,2018,6,2018,6,1,2018,6,1,-102.09,S
GALIC,7459507,24,2018,6,2018,6,12,2018,6,12,-282.33,S
GALIC,7459526,24,2018,6,2018,6,1,2018,6,1,-149.02,S
GALIC,7459527,24,2018,6,2018,6,2,2018,6,4,-170.38,S
GALIC,7459532,24,2018,6,2018,6,5,2018,6,5,-65.81,S
GALIC,7459556,24,2018,6,2018,6,6,2018,6,6,-461.35,S
GALIC,7459622,24,2018,6,2018,6,9,2018,6,11,-291.88,S
GALIC,7459629,24,2018,6,2018,6,27,2018,6,27,-3190,S
GALIC,7459645,24,2018,6,2018,6,12,2018,6,12,-142.71,S
GALIC,7459675,24,2018,6,2018,6,15,2018,6,15,-230.67,S
GALIC,7459677,24,2018,6,2018,6,14,2018,6,14,-135.92,S
GALIC,7459729,24,2018,6,2018,6,20,2018,6,20,-346.01,S
GALIC,7459734,24,2018,6,2018,6,6,2018,6,11,-1864.32,S
GALIC,7459783,24,2018,6,2018,6,23,2018,6,25,-85.33,S
GALIC,7459804,24,2018,6,2018,6,26,2018,6,26,-135.92,S
GALIC,7459830,24,2018,6,2018,6,27,2018,6,27,-300.23,S
GALIC,7459852,24,2018,6,2018,6,1,2018,6,1,-8772.7,S
GALIC,7459854,24,2018,6,2018,6,27,2018,6,27,-149.1,S
GALIC,7459855,24,2018,6,2018,6,29,2018,6,29,-45.31,S
GALIC,7459871,24,2018,6,2018,6,20,2018,6,20,-6000,S
GALIC,7459900,24,2018,6,2018,6,3,2018,6,4,-345.92,S
GALIC,7459928,24,2018,6,2018,6,4,2018,6,4,-113.27,S
GALIC,7459932,24,2018,6,2018,6,5,2018,6,5,-114.99,S
GALIC,7459939,24,2018,6,2018,6,6,2018,6,6,-482.59,S
GALIC,7459941,24,2018,6,2018,6,1,2018,6,1,-114.13,S
GALIC,7459954,24,2018,6,2018,6,6,2018,6,6,-152.77,S
GALIC,7459997,24,2018,6,2018,6,10,2018,6,11,-167.1,S
GALIC,7460011,24,2018,6,2018,6,1,2018,6,1,-107.99,S
GALIC,7460046,24,2018,6,2018,6,1,2018,6,1,-348.67,S
GALIC,7460060,24,2018,6,2018,6,17,2018,6,18,-148.34,S
GALIC,7460069,24,2018,6,2018,6,19,2018,6,19,-255.5,S
GALIC,7460132,24,2018,6,2018,6,25,2018,6,25,-258.36,S
GALIC,7460133,24,2018,6,2018,6,25,2018,6,25,-183,S
GALIC,7460180,24,2018,6,2018,6,25,2018,6,25,-255.5,S
GALIC,7460194,24,2018,6,2018,5,25,2018,6,26,741.75,S
GALIC,7460195,24,2018,6,2018,6,25,2018,6,25,-766.51,S
GALIC,7460213,24,2018,6,2018,6,28,2018,6,28,-8421.05,S
GALIC,7460214,24,2018,6,2018,6,1,2018,6,1,-342.07,S
GALIC,7460245,24,2018,6,2018,6,18,2018,6,18,-325,S
GALIC,7460333,24,2018,6,2018,6,3,2018,6,4,-255.5,S
GALIC,7460338,24,2018,6,2018,6,5,2018,6,8,-2370.17,S
GALIC,7460339,24,2018,6,2018,6,14,2018,6,18,-3245,S
GALIC,7460342,24,2018,6,2018,6,4,2018,6,4,-545.28,S
GALIC,7460368,24,2018,6,2018,6,8,2018,6,8,-357.69,S
GALIC,7460377,24,2018,6,2018,6,7,2018,6,7,-635.78,S
GALIC,7460404,24,2018,6,2018,6,5,2018,6,5,-950,S
GALIC,7460406,24,2018,6,2018,6,1,2018,6,1,-563.18,S
GALIC,7460432,24,2018,6,2018,6,14,2018,6,14,-3090.33,S
GALIC,7460454,24,2018,6,2018,6,5,2018,6,5,-50.17,S
GALIC,7460477,24,2018,6,2018,6,11,2018,6,11,-574.86,S
GALIC,7460496,24,2018,6,2018,6,25,2018,6,25,-140.92,S
GALIC,7460521,24,2018,6,2018,6,17,2018,6,18,-500,S
GALIC,7460523,24,2018,6,2018,6,1,2018,6,1,-515.35,S
GALIC,7460547,24,2018,6,2018,6,27,2018,6,27,-500,S
GALIC,7460583,24,2018,6,2018,6,24,2018,6,25,-255.94,S
GALIC,7460597,24,2018,6,2018,6,21,2018,6,21,-25.83,S
GALIC,7460618,24,2018,6,2018,6,21,2018,6,25,-1042.52,S
GALIC,7460642,24,2018,6,2018,6,21,2018,6,21,-1500,S
GALIC,7460719,24,2018,6,2018,6,19,2018,6,19,-10941.36,S
GALIC,7460724,24,2018,6,2018,6,27,2018,6,27,-129.76,S
GALIC,7460788,24,2018,6,2018,6,11,2018,6,13,-16563.57,S
GALIC,7460795,24,2018,6,2018,6,1,2018,6,1,-100.82,S
GALIC,7460816,24,2018,6,2018,6,4,2018,6,4,-93.93,S
GALIC,7460845,24,2018,6,2018,6,8,2018,6,8,-243.09,S
GALIC,7460861,24,2018,6,2018,6,6,2018,6,6,-607.73,S
GALIC,7460880,24,2018,6,2018,6,17,2018,6,18,-211.45,S
GALIC,7460886,24,2018,6,2018,6,8,2018,6,8,-117.41,S
GALIC,7460888,24,2018,6,2018,6,8,2018,6,8,-168.04,S
GALIC,7460905,24,2018,6,2018,6,2,2018,6,4,-500.46,S
GALIC,7460913,24,2018,6,2018,6,13,2018,6,13,-271.84,S
GALIC,7460915,24,2018,6,2018,6,1,2018,6,1,-3767.86,S
GALIC,7460964,24,2018,6,2018,6,27,2018,6,27,-226.53,S
GALIC,7461031,24,2018,6,2018,6,15,2018,6,15,-1114.59,S
GALIC,7461042,24,2018,6,2018,6,27,2018,6,27,-490.9,S
GALIC,7461064,24,2018,6,2018,6,3,2018,6,4,-105.88,S
GALIC,7461071,24,2018,6,2018,5,29,2018,6,1,-2922.85,S
GALIC,7461079,24,2018,6,2018,6,5,2018,6,5,-109.12,S
GALIC,7461123,24,2018,6,2018,6,11,2018,6,11,-110.42,S
GALIC,7461145,24,2018,6,2018,6,13,2018,6,13,-693.42,S
GALIC,7461162,24,2018,6,2018,6,17,2018,6,18,-226.53,S
GALIC,7461190,24,2018,6,2018,6,8,2018,6,13,-2777.78,S
GALIC,7461203,24,2018,6,2018,6,20,2018,6,20,-109.12,S
GALIC,7461231,24,2018,6,2018,6,22,2018,6,22,-300,S
GALIC,7461288,24,2018,6,2018,6,1,2018,6,1,-178.02,S
GALIC,7461293,24,2018,6,2018,6,8,2018,6,8,-453.06,S
GALIC,7461317,24,2018,6,2018,6,3,2018,6,4,-226.53,S
GALIC,7461333,24,2018,6,2018,6,13,2018,6,14,-10202.38,S
GALIC,7461342,24,2018,6,2018,5,31,2018,6,4,-10419.96,S
GALIC,7461347,24,2018,6,2018,6,1,2018,6,1,-2463.5,S
GALIC,7461360,24,2018,6,2018,6,1,2018,6,1,-4816.51,S
GALIC,7461362,24,2018,6,2018,6,6,2018,6,6,-3223.54,S
GALIC,7461507,24,2018,6,2018,6,7,2018,6,7,-109.12,S
GALIC,7461522,24,2018,6,2018,6,10,2018,6,11,-339.8,S
GALIC,7461545,24,2018,6,2018,6,27,2018,6,27,-2290.88,S
GALIC,7461566,24,2018,6,2018,6,8,2018,6,12,-4948.25,S
GALIC,7461573,24,2018,6,2018,6,13,2018,6,13,-596.63,S
GALIC,7461625,24,2018,6,2018,6,27,2018,6,27,-500,S
GALIC,7461658,24,2018,6,2018,6,26,2018,6,26,-164.41,S
GALIC,7461662,24,2018,6,2018,6,26,2018,6,26,-22.93,S
GALIC,7461766,24,2018,6,2018,6,10,2018,6,11,-226.53,S
GALIC,7461802,24,2018,6,2018,6,13,2018,6,18,-5206.24,S
GALIC,7461814,24,2018,6,2018,6,13,2018,6,13,-1019.39,S
GALIC,7461841,24,2018,6,2018,6,18,2018,6,18,-61.11,S
GALIC,7461863,24,2018,6,2018,6,27,2018,6,27,-517.53,S
GALIC,7461876,24,2018,6,2018,6,21,2018,6,21,-678.11,S
GALIC,7461888,24,2018,6,2018,6,6,2018,6,11,-2919.37,S
GALIC,7461895,24,2018,6,2018,6,24,2018,6,25,-130.94,S
GALIC,7461933,24,2018,6,2018,6,27,2018,6,27,-234.18,S
GALIC,7461945,24,2018,6,2018,6,27,2018,6,27,-226.53,S
GALIC,7461967,24,2018,6,2018,6,12,2018,6,14,-6929.68,S
GALIC,7461968,24,2018,6,2018,6,28,2018,6,28,-99.77,S
GALIC,7462011,24,2018,6,2018,6,3,2018,6,4,-109.12,S
GALIC,7462080,24,2018,6,2018,6,26,2018,6,26,-14231.61,S
GALIC,7462080,24,2018,6,2018,6,20,2018,6,26,14231.61,S
GALIC,7462080,24,2018,6,2018,6,20,2018,6,21,-14231.61,S
GALIC,7462086,24,2018,6,2018,6,10,2018,6,11,-453.06,S
GALIC,7462107,24,2018,6,2018,6,12,2018,6,12,-225.51,S
GALIC,7462113,24,2018,6,2018,6,14,2018,6,14,-226.53,S
GALIC,7462138,24,2018,6,2018,6,25,2018,6,27,-7708.04,S
GALIC,7462206,24,2018,6,2018,6,27,2018,6,27,-2000,S
GALIC,7462221,24,2018,6,2018,6,1,2018,6,1,-1848.23,S
GALIC,7462264,24,2018,6,2018,6,3,2018,6,4,-205.99,S
GALIC,7462276,24,2018,6,2018,6,1,2018,6,4,-7054.51,S
GALIC,7462287,24,2018,6,2018,5,30,2018,6,1,-3044.06,S
GALIC,7462305,24,2018,6,2018,6,5,2018,6,5,-223.07,S
GALIC,7462334,24,2018,6,2018,6,18,2018,6,18,-4576.99,S
GALIC,7462384,24,2018,6,2018,6,5,2018,6,5,-823.73,S
GALIC,7462412,24,2018,6,2018,6,15,2018,6,15,-395.08,S
GALIC,7462415,24,2018,6,2018,6,22,2018,6,22,-100,S
GALIC,7462449,24,2018,6,2018,6,14,2018,6,20,-2000,S
GALIC,7462449,24,2018,6,2018,5,29,2018,6,20,2000,S
GALIC,7462449,24,2018,6,2018,5,29,2018,6,14,-2000,S
GALIC,7462453,24,2018,6,2018,6,1,2018,6,1,-1846.76,S
GALIC,7462489,24,2018,6,2018,6,30,2018,6,30,-255.35,S
GALIC,7462491,24,2018,6,2018,6,25,2018,6,27,-1500,S
GALIC,7462493,24,2018,6,2018,6,3,2018,6,4,-2969.23,S
GALIC,7462515,24,2018,6,2018,6,3,2018,6,4,-205.79,S
GALIC,7462551,24,2018,6,2018,6,25,2018,6,25,-77.21,S
GALIC,7462611,24,2018,6,2018,6,27,2018,6,27,-2448.86,S
GALIC,7462615,24,2018,6,2018,6,15,2018,6,15,-193.86,S
GALIC,7462663,24,2018,6,2018,6,21,2018,6,21,-1256.98,S
GALIC,7462673,24,2018,6,2018,6,15,2018,6,15,-556.71,S
GALIC,7462678,24,2018,6,2018,6,27,2018,6,27,-2000,S
GALIC,7462689,24,2018,6,2018,6,27,2018,6,27,-193.81,S
GALIC,7462693,24,2018,6,2018,6,27,2018,6,27,-203.05,S
GALIC,7462698,24,2018,6,2018,6,27,2018,6,27,-579.95,S
GALIC,7462703,24,2018,6,2018,6,1,2018,6,1,-204.35,S
GALIC,7462716,24,2018,6,2018,6,25,2018,6,25,-2350,S
GALIC,7462782,24,2018,6,2018,6,16,2018,6,18,-361.49,S
GALIC,7462789,24,2018,6,2018,6,16,2018,6,18,-90.29,S
GALIC,7462802,24,2018,6,2018,6,27,2018,6,27,-138.78,S
GALIC,7462822,24,2018,6,2018,6,1,2018,6,1,-380.78,S
GALIC,7462834,24,2018,6,2018,6,25,2018,6,25,-200,S
GALIC,7462837,24,2018,6,2018,6,15,2018,6,15,-260.49,S
GALIC,7462846,24,2018,6,2018,6,1,2018,6,1,-2816.05,S
GALIC,7462847,24,2018,6,2018,6,15,2018,6,15,-700,S
GALIC,7462895,24,2018,6,2018,6,6,2018,6,6,-112.78,S
GALIC,7462910,24,2018,6,2018,6,7,2018,6,12,-2127.65,S
GALIC,7462912,24,2018,6,2018,6,1,2018,6,1,-92.62,S
GALIC,7462995,24,2018,6,2018,6,14,2018,6,14,-63.45,S
GALIC,7463008,24,2018,6,2018,6,22,2018,6,22,-280.31,S
GALIC,7463018,24,2018,6,2018,5,29,2018,6,4,-961.83,S
GALIC,7463020,24,2018,6,2018,6,5,2018,6,8,-9661.64,S
GALIC,7463088,24,2018,6,2018,6,10,2018,6,11,-226.83,S
GALIC,7463148,24,2018,6,2018,6,5,2018,6,5,-586.48,S
GALIC,7463150,24,2018,6,2018,6,20,2018,6,25,-1034.17,S
GALIC,7463150,24,2018,6,2018,6,1,2018,6,1,-500,S
GALIC,7463214,24,2018,6,2018,6,23,2018,6,25,-280.44,S
GALIC,7463243,24,2018,6,2018,6,16,2018,6,18,-1290.77,S
GALIC,7463263,24,2018,6,2018,6,27,2018,6,27,-209.94,S
GALIC,7463268,24,2018,6,2018,6,7,2018,6,7,-1845.38,S
GALIC,7463298,24,2018,6,2018,6,1,2018,6,1,-132.43,S
GALIC,7463299,24,2018,6,2018,6,20,2018,6,20,-432.37,S
GALIC,7463325,24,2018,6,2018,6,24,2018,6,25,-4201.54,S
GALIC,7463329,24,2018,6,2018,6,27,2018,6,27,-135.5,S
GALIC,7463334,24,2018,6,2018,6,7,2018,6,7,-100.82,S
GALIC,7463382,24,2018,6,2018,6,5,2018,6,5,-250,S
GALIC,7463384,24,2018,6,2018,6,5,2018,6,5,-600,S
GALIC,7463397,24,2018,6,2018,6,15,2018,6,15,-209.94,S
GALIC,7463432,24,2018,6,2018,6,3,2018,6,4,-800,S
GALIC,7463438,24,2018,6,2018,6,11,2018,6,13,-2116,S
